city,year,crime_name,incidences,rate
Amritsar,2014,Auto theft,93,7.9
Asansol,2010,Auto theft,175,16
Asansol,2011,Auto theft,275,22.1
Asansol,2012,Auto theft,254,20.4
Asansol,2013,Auto theft,247,19.9
Asansol,2014,Auto theft,278,22.4
Aurangabad,2011,Auto theft,429,36.1
Aurangabad,2012,Auto theft,419,35.2
Aurangabad,2013,Auto theft,619,52.1
Aurangabad,2014,Auto theft,706,59.4
Bengaluru,2010,Auto theft,6407,112.7
Bengaluru,2011,Auto theft,5977,70.3
Bengaluru,2012,Auto theft,5090,59.9
Bengaluru,2013,Auto theft,5356,63
Bengaluru,2014,Auto theft,5075,59.7
Bhopal,2010,Auto theft,1556,106.9
Bhopal,2011,Auto theft,1708,90.7
Bhopal,2012,Auto theft,1581,84
Bhopal,2013,Auto theft,1484,78.8
Bhopal,2014,Auto theft,1765,93.7
Chandigarh,2011,Auto theft,854,83.2
Chandigarh,2012,Auto theft,836,81.5
Chandigarh,2013,Auto theft,851,82.9
Chandigarh,2014,Auto theft,791,77.1
Chennai,2010,Auto theft,234,3.6
Chennai,2011,Auto theft,425,4.9
Chennai,2012,Auto theft,263,3
Chennai,2013,Auto theft,292,3.4
Chennai,2014,Auto theft,252,2.9
Coimbatore,2010,Auto theft,497,34.4
Coimbatore,2011,Auto theft,339,15.8
Coimbatore,2012,Auto theft,205,9.5
Coimbatore,2013,Auto theft,127,5.9
Coimbatore,2014,Auto theft,113,5.3
Delhi,2010,Auto theft,13842,108.2
Delhi,2011,Auto theft,13497,82.7
Delhi,2012,Auto theft,13196,80.9
Delhi,2013,Auto theft,13839,84.8
Delhi,2014,Auto theft,21321,130.7
Dhanbad,2010,Auto theft,252,23.7
Dhanbad,2011,Auto theft,234,19.6
Dhanbad,2012,Auto theft,189,15.8
Dhanbad,2013,Auto theft,227,19
Dhanbad,2014,Auto theft,188,15.7
Durg-Bhilainagar,2011,Auto theft,244,22.9
Durg-Bhilainagar,2012,Auto theft,339,31.9
Durg-Bhilainagar,2013,Auto theft,303,28.5
Durg-Bhilainagar,2014,Auto theft,365,34.3
Faridabad,2010,Auto theft,1352,128.2
Faridabad,2011,Auto theft,1439,102.4
Faridabad,2012,Auto theft,1495,106.4
Faridabad,2013,Auto theft,1495,106.4
Faridabad,2014,Auto theft,1736,123.6
Ghaziabad,2011,Auto theft,2090,88.6
Ghaziabad,2012,Auto theft,1753,74.3
Ghaziabad,2013,Auto theft,1882,79.8
Ghaziabad,2014,Auto theft,1998,84.7
Gwalior,2011,Auto theft,1534,139.2
Gwalior,2012,Auto theft,1551,140.7
Gwalior,2013,Auto theft,1197,108.6
Gwalior,2014,Auto theft,1226,111.3
Hyderabad,2010,Auto theft,1543,27.9
Hyderabad,2011,Auto theft,1823,23.5
Hyderabad,2012,Auto theft,1370,17.7
Hyderabad,2013,Auto theft,1353,17.5
Hyderabad,2014,Auto theft,1396,18
India,2010,Auto theft,147475,12.4
India,2011,Auto theft,151200,12.5
India,2012,Auto theft,154351,12.7
India,2013,Auto theft,165690,13.5
India,2014,Auto theft,185626,14.9
Indore,2010,Auto theft,2681,163.6
Indore,2011,Auto theft,2285,105.4
Indore,2012,Auto theft,2672,123.3
Indore,2013,Auto theft,3934,181.5
Indore,2014,Auto theft,4410,203.5
Jabalpur,2010,Auto theft,443,39.7
Jabalpur,2011,Auto theft,416,32.8
Jabalpur,2012,Auto theft,453,35.7
Jabalpur,2013,Auto theft,389,30.7
Jabalpur,2014,Auto theft,496,39.1
Jaipur,2010,Auto theft,3562,153.3
Jaipur,2011,Auto theft,3447,112.2
Jaipur,2012,Auto theft,4121,134.1
Jaipur,2013,Auto theft,5818,189.3
Jaipur,2014,Auto theft,5113,166.4
Jamshedpur,2010,Auto theft,438,39.7
Jamshedpur,2011,Auto theft,352,26.3
Jamshedpur,2012,Auto theft,380,28.4
Jamshedpur,2013,Auto theft,334,25
Jamshedpur,2014,Auto theft,412,30.8
Jodhpur,2011,Auto theft,657,57.7
Jodhpur,2012,Auto theft,717,63
Jodhpur,2013,Auto theft,812,71.4
Jodhpur,2014,Auto theft,653,57.4
Kannur,2011,Auto theft,49,3
Kannur,2012,Auto theft,24,1.5
Kannur,2013,Auto theft,20,1.2
Kannur,2014,Auto theft,23,1.4
Kanpur,2010,Auto theft,858,31.9
Kanpur,2011,Auto theft,1353,46.3
Kanpur,2012,Auto theft,913,31.3
Kanpur,2013,Auto theft,622,21.3
Kanpur,2014,Auto theft,854,29.2
Kochi,2010,Auto theft,99,7.3
Kochi,2011,Auto theft,71,3.4
Kochi,2012,Auto theft,81,3.8
Kochi,2013,Auto theft,103,4.9
Kochi,2014,Auto theft,108,5.1
Kolkata,2010,Auto theft,506,3.8
Kolkata,2011,Auto theft,539,3.8
Kolkata,2012,Auto theft,659,4.7
Kolkata,2013,Auto theft,680,4.8
Kolkata,2014,Auto theft,740,5.2
Kollam,2011,Auto theft,90,8.1
Kollam,2012,Auto theft,98,8.8
Kollam,2013,Auto theft,55,5
Kollam,2014,Auto theft,65,5.9
Kota,2011,Auto theft,671,67
Kota,2012,Auto theft,408,40.8
Kota,2013,Auto theft,612,61.1
Kota,2014,Auto theft,615,61.4
Kozhikode,2011,Auto theft,106,5.2
Kozhikode,2012,Auto theft,67,3.3
Kozhikode,2013,Auto theft,107,5.3
Kozhikode,2014,Auto theft,165,8.1
Lucknow,2010,Auto theft,1701,75
Lucknow,2011,Auto theft,1279,44.1
Lucknow,2012,Auto theft,1586,54.7
Lucknow,2013,Auto theft,1643,56.6
Lucknow,2014,Auto theft,2037,70.2
Ludhiana,2010,Auto theft,472,33.8
Ludhiana,2011,Auto theft,233,14.4
Ludhiana,2012,Auto theft,225,13.9
Ludhiana,2013,Auto theft,243,15.1
Ludhiana,2014,Auto theft,209,12.9
Madurai,2010,Auto theft,269,22.5
Madurai,2011,Auto theft,209,14.3
Madurai,2012,Auto theft,201,13.7
Madurai,2013,Auto theft,220,15
Madurai,2014,Auto theft,389,26.6
Malappuram,2011,Auto theft,63,3.7
Malappuram,2012,Auto theft,12,0.7
Malappuram,2013,Auto theft,23,1.4
Malappuram,2014,Auto theft,31,1.8
Meerut,2010,Auto theft,950,81.4
Meerut,2011,Auto theft,1308,91.8
Meerut,2012,Auto theft,1240,87
Meerut,2013,Auto theft,1595,111.9
Meerut,2014,Auto theft,2150,150.9
Mumbai,2010,Auto theft,4167,25.5
Mumbai,2011,Auto theft,4702,25.5
Mumbai,2012,Auto theft,4075,22.1
Mumbai,2013,Auto theft,3789,20.6
Mumbai,2014,Auto theft,3598,19.5
Nagpur,2010,Auto theft,852,40.1
Nagpur,2011,Auto theft,1142,45.7
Nagpur,2012,Auto theft,1334,53.4
Nagpur,2013,Auto theft,1430,57.2
Nagpur,2014,Auto theft,1604,64.2
Nasik,2010,Auto theft,963,83.6
Nasik,2011,Auto theft,1079,69
Nasik,2012,Auto theft,615,39.3
Nasik,2013,Auto theft,489,31.3
Nasik,2014,Auto theft,685,43.8
Patna,2010,Auto theft,1202,70.4
Patna,2011,Auto theft,1209,59.1
Patna,2012,Auto theft,1446,70.6
Patna,2013,Auto theft,1671,81.6
Patna,2014,Auto theft,2058,100.5
Pune,2010,Auto theft,2948,78.5
Pune,2011,Auto theft,2869,56.8
Pune,2012,Auto theft,2604,51.6
Pune,2013,Auto theft,2400,47.5
Pune,2014,Auto theft,2782,55.1
Raipur,2011,Auto theft,639,56.9
Raipur,2012,Auto theft,584,52
Raipur,2013,Auto theft,701,62.4
Raipur,2014,Auto theft,761,67.8
Rajkot,2010,Auto theft,798,79.6
Rajkot,2011,Auto theft,733,52.7
Rajkot,2012,Auto theft,775,55.7
Rajkot,2013,Auto theft,633,45.5
Rajkot,2014,Auto theft,671,48.2
Ranchi,2011,Auto theft,1060,94.1
Ranchi,2012,Auto theft,975,86.5
Ranchi,2013,Auto theft,1113,98.8
Ranchi,2014,Auto theft,1149,102
Srinagar,2011,Auto theft,344,27
Srinagar,2012,Auto theft,203,15.9
Srinagar,2013,Auto theft,206,16.2
Srinagar,2014,Auto theft,240,18.9
Surat,2010,Auto theft,1247,44.4
Surat,2011,Auto theft,1263,27.5
Surat,2012,Auto theft,1296,28.3
Surat,2013,Auto theft,941,20.5
Surat,2014,Auto theft,886,19.3
Thiruvananthapuram,2011,Auto theft,128,7.6
Thiruvananthapuram,2012,Auto theft,101,6
Thiruvananthapuram,2013,Auto theft,83,4.9
Thiruvananthapuram,2014,Auto theft,88,5.2
Thrissur,2011,Auto theft,61,3.3
Thrissur,2012,Auto theft,51,2.7
Thrissur,2013,Auto theft,27,1.5
Thrissur,2014,Auto theft,57,3.1
Tiruchirappalli,2011,Auto theft,154,11
Tiruchirappalli,2012,Auto theft,52,5.1
Tiruchirappalli,2013,Auto theft,43,4.2
Tiruchirappalli,2014,Auto theft,66,6.5
Vadodara,2010,Auto theft,1044,70
Vadodara,2011,Auto theft,1006,55.4
Vadodara,2012,Auto theft,950,52.3
Vadodara,2013,Auto theft,849,46.7
Vadodara,2014,Auto theft,820,45.1
Varanasi,2010,Auto theft,451,37.2
Varanasi,2011,Auto theft,385,26.8
Varanasi,2012,Auto theft,411,28.6
Varanasi,2013,Auto theft,545,38
Varanasi,2014,Auto theft,420,29.3
Vasai-Virar,2011,Auto theft,247,20.2
Vasai-Virar,2012,Auto theft,307,25.1
Vasai-Virar,2013,Auto theft,359,29.4
Vasai-Virar,2014,Auto theft,375,30.7
Vijayawada,2010,Auto theft,539,53.3
Vijayawada,2011,Auto theft,609,40.8
Vijayawada,2012,Auto theft,567,38
Vijayawada,2013,Auto theft,783,52.5
Vijayawada,2014,Auto theft,685,45.9
Vishakhapatnam,2010,Auto theft,134,10.1
Vishakhapatnam,2011,Auto theft,393,22.7
Vishakhapatnam,2012,Auto theft,301,17.4
Vishakhapatnam,2013,Auto theft,332,19.2
Vishakhapatnam,2014,Auto theft,401,23.2
Agra,2010,Burglary,132,10
Agra,2011,Burglary,240,13.7
Agra,2012,Burglary,296,17
Agra,2013,Burglary,249,14.3
Agra,2014,Burglary,236,13.5
Ahmedabad,2010,Burglary,799,17.7
Ahmedabad,2011,Burglary,831,13.1
Ahmedabad,2012,Burglary,701,11
Ahmedabad,2013,Burglary,674,10.6
Ahmedabad,2014,Burglary,500,7.9
Allahabad,2010,Burglary,129,12.3
Allahabad,2011,Burglary,134,11
Allahabad,2012,Burglary,135,11.1
Allahabad,2013,Burglary,166,13.6
Allahabad,2014,Burglary,190,15.6
Amritsar,2010,Burglary,83,8.2
Amritsar,2011,Burglary,117,9.9
Amritsar,2012,Burglary,158,13.3
Amritsar,2013,Burglary,102,8.6
Amritsar,2014,Burglary,127,10.7
Asansol,2010,Burglary,5,0.5
Asansol,2011,Burglary,9,0.7
Asansol,2012,Burglary,21,1.7
Asansol,2013,Burglary,22,1.8
Asansol,2014,Burglary,10,0.8
Aurangabad,2011,Burglary,380,32
Aurangabad,2012,Burglary,292,24.6
Aurangabad,2013,Burglary,295,24.8
Aurangabad,2014,Burglary,267,22.5
Bengaluru,2010,Burglary,1335,23.5
Bengaluru,2011,Burglary,1313,15.4
Bengaluru,2012,Burglary,1240,14.6
Bengaluru,2013,Burglary,1404,16.5
Bengaluru,2014,Burglary,1542,18.1
Bhopal,2010,Burglary,844,58
Bhopal,2011,Burglary,850,45.1
Bhopal,2012,Burglary,870,46.2
Bhopal,2013,Burglary,755,40.1
Bhopal,2014,Burglary,841,44.7
Chandigarh,2011,Burglary,265,25.8
Chandigarh,2012,Burglary,226,22
Chandigarh,2013,Burglary,248,24.2
Chandigarh,2014,Burglary,127,12.4
Chennai,2010,Burglary,383,6
Chennai,2011,Burglary,766,8.8
Chennai,2012,Burglary,546,6.3
Chennai,2013,Burglary,467,5.4
Chennai,2014,Burglary,368,4.2
Coimbatore,2010,Burglary,142,9.8
Coimbatore,2011,Burglary,105,4.9
Coimbatore,2012,Burglary,125,5.8
Coimbatore,2013,Burglary,122,5.7
Coimbatore,2014,Burglary,166,7.7
Delhi,2010,Burglary,1355,10.6
Delhi,2011,Burglary,1226,7.5
Delhi,2012,Burglary,1483,9.1
Delhi,2013,Burglary,2395,14.7
Delhi,2014,Burglary,8839,54.2
Dhanbad,2010,Burglary,101,9.5
Dhanbad,2011,Burglary,63,5.3
Dhanbad,2012,Burglary,67,5.6
Dhanbad,2013,Burglary,61,5.1
Dhanbad,2014,Burglary,68,5.7
Durg-Bhilainagar,2011,Burglary,441,41.4
Durg-Bhilainagar,2012,Burglary,333,31.3
Durg-Bhilainagar,2013,Burglary,369,34.7
Durg-Bhilainagar,2014,Burglary,318,29.9
Faridabad,2010,Burglary,277,26.3
Faridabad,2011,Burglary,356,25.3
Faridabad,2012,Burglary,347,24.7
Faridabad,2013,Burglary,392,27.9
Faridabad,2014,Burglary,412,29.3
Ghaziabad,2011,Burglary,171,7.2
Ghaziabad,2012,Burglary,160,6.8
Ghaziabad,2013,Burglary,145,6.1
Ghaziabad,2014,Burglary,122,5.2
Gwalior,2011,Burglary,678,61.5
Gwalior,2012,Burglary,610,55.4
Gwalior,2013,Burglary,649,58.9
Gwalior,2014,Burglary,536,48.6
Hyderabad,2010,Burglary,906,16.4
Hyderabad,2011,Burglary,693,8.9
Hyderabad,2012,Burglary,647,8.3
Hyderabad,2013,Burglary,658,8.5
Hyderabad,2014,Burglary,754,9.7
India,2010,Burglary,90179,7.6
India,2011,Burglary,92504,7.6
India,2012,Burglary,92892,7.7
India,2013,Burglary,104401,8.5
India,2014,Burglary,11646,9.2
Indore,2010,Burglary,689,42
Indore,2011,Burglary,862,39.8
Indore,2012,Burglary,1043,48.1
Indore,2013,Burglary,1261,58.2
Indore,2014,Burglary,1388,64.1
Jabalpur,2010,Burglary,260,23.3
Jabalpur,2011,Burglary,348,27.4
Jabalpur,2012,Burglary,400,31.5
Jabalpur,2013,Burglary,357,28.2
Jabalpur,2014,Burglary,374,29.5
Jaipur,2010,Burglary,774,33.3
Jaipur,2011,Burglary,889,28.9
Jaipur,2012,Burglary,975,31.7
Jaipur,2013,Burglary,1238,40.3
Jaipur,2014,Burglary,1229,40
Jamshedpur,2010,Burglary,150,13.6
Jamshedpur,2011,Burglary,134,10
Jamshedpur,2012,Burglary,131,9.8
Jamshedpur,2013,Burglary,132,9.9
Jamshedpur,2014,Burglary,155,11.6
Jodhpur,2011,Burglary,173,15.2
Jodhpur,2012,Burglary,174,15.3
Jodhpur,2013,Burglary,304,26.7
Jodhpur,2014,Burglary,297,26.1
Kannur,2011,Burglary,71,4.3
Kannur,2012,Burglary,59,3.6
Kannur,2013,Burglary,44,2.7
Kannur,2014,Burglary,67,4.1
Kanpur,2010,Burglary,267,9.9
Kanpur,2011,Burglary,319,10.9
Kanpur,2012,Burglary,165,5.7
Kanpur,2013,Burglary,110,3.8
Kanpur,2014,Burglary,162,5.5
Kochi,2010,Burglary,79,5.8
Kochi,2011,Burglary,76,3.6
Kochi,2012,Burglary,90,4.2
Kochi,2013,Burglary,88,4.2
Kochi,2014,Burglary,157,7.4
Kolkata,2010,Burglary,66,0.5
Kolkata,2011,Burglary,63,0.4
Kolkata,2012,Burglary,96,0.7
Kolkata,2013,Burglary,82,0.6
Kolkata,2014,Burglary,62,0.4
Kollam,2011,Burglary,105,9.5
Kollam,2012,Burglary,132,11.9
Kollam,2013,Burglary,117,10.5
Kollam,2014,Burglary,95,8.6
Kota,2011,Burglary,120,12
Kota,2012,Burglary,86,8.6
Kota,2013,Burglary,112,11.2
Kota,2014,Burglary,135,13.5
Kozhikode,2011,Burglary,136,6.7
Kozhikode,2012,Burglary,92,4.5
Kozhikode,2013,Burglary,108,5.3
Kozhikode,2014,Burglary,183,9
Lucknow,2010,Burglary,415,18.3
Lucknow,2011,Burglary,410,14.1
Lucknow,2012,Burglary,399,13.8
Lucknow,2013,Burglary,501,17.3
Lucknow,2014,Burglary,568,19.6
Ludhiana,2010,Burglary,213,15.3
Ludhiana,2011,Burglary,183,11.3
Ludhiana,2012,Burglary,196,12.1
Ludhiana,2013,Burglary,198,12.3
Ludhiana,2014,Burglary,259,16
Madurai,2010,Burglary,65,5.4
Madurai,2011,Burglary,106,7.3
Madurai,2012,Burglary,68,4.7
Madurai,2013,Burglary,57,3.9
Madurai,2014,Burglary,123,8.4
Malappuram,2011,Burglary,61,3.6
Malappuram,2012,Burglary,38,2.2
Malappuram,2013,Burglary,48,2.8
Malappuram,2014,Burglary,46,2.7
Meerut,2010,Burglary,109,9.3
Meerut,2011,Burglary,154,10.8
Meerut,2012,Burglary,173,12.1
Meerut,2013,Burglary,177,12.4
Meerut,2014,Burglary,192,13.5
Mumbai,2010,Burglary,3059,18.7
Mumbai,2011,Burglary,2745,14.9
Mumbai,2012,Burglary,2500,13.6
Mumbai,2013,Burglary,2936,15.9
Mumbai,2014,Burglary,3055,16.6
Nagpur,2010,Burglary,599,28.2
Nagpur,2011,Burglary,734,29.4
Nagpur,2012,Burglary,883,35.3
Nagpur,2013,Burglary,1159,46.4
Nagpur,2014,Burglary,1074,43
Nasik,2010,Burglary,528,45.8
Nasik,2011,Burglary,516,33
Nasik,2012,Burglary,356,22.8
Nasik,2013,Burglary,279,17.9
Nasik,2014,Burglary,299,19.1
Patna,2010,Burglary,479,28.1
Patna,2011,Burglary,425,20.8
Patna,2012,Burglary,469,22.9
Patna,2013,Burglary,505,24.7
Patna,2014,Burglary,568,27.7
Pune,2010,Burglary,1250,33.3
Pune,2011,Burglary,1192,23.6
Pune,2012,Burglary,1019,20.2
Pune,2013,Burglary,1195,23.7
Pune,2014,Burglary,1362,27
Raipur,2011,Burglary,466,41.5
Raipur,2012,Burglary,391,34.8
Raipur,2013,Burglary,416,37
Raipur,2014,Burglary,367,32.7
Rajkot,2010,Burglary,243,24.3
Rajkot,2011,Burglary,187,13.4
Rajkot,2012,Burglary,198,14.2
Rajkot,2013,Burglary,252,18.1
Rajkot,2014,Burglary,176,12.7
Ranchi,2011,Burglary,157,13.9
Ranchi,2012,Burglary,162,14.4
Ranchi,2013,Burglary,189,16.8
Ranchi,2014,Burglary,204,18.1
Srinagar,2011,Burglary,280,22
Srinagar,2012,Burglary,251,19.7
Srinagar,2013,Burglary,232,18.2
Srinagar,2014,Burglary,238,18.7
Surat,2010,Burglary,273,9.7
Surat,2011,Burglary,356,7.8
Surat,2012,Burglary,333,7.3
Surat,2013,Burglary,364,7.9
Surat,2014,Burglary,257,5.6
Thiruvananthapuram,2011,Burglary,175,10.4
Thiruvananthapuram,2012,Burglary,154,9.1
Thiruvananthapuram,2013,Burglary,106,6.3
Thiruvananthapuram,2014,Burglary,147,8.7
Thrissur,2011,Burglary,75,4
Thrissur,2012,Burglary,55,3
Thrissur,2013,Burglary,75,4
Thrissur,2014,Burglary,83,4.5
Tiruchirappalli,2011,Burglary,55,3.9
Tiruchirappalli,2012,Burglary,42,4.1
Tiruchirappalli,2013,Burglary,44,4.3
Tiruchirappalli,2014,Burglary,41,4
Vadodara,2010,Burglary,319,21.4
Vadodara,2011,Burglary,295,16.2
Vadodara,2012,Burglary,333,18.3
Vadodara,2013,Burglary,422,23.2
Vadodara,2014,Burglary,502,27.6
Varanasi,2010,Burglary,41,3.4
Varanasi,2011,Burglary,46,3.2
Varanasi,2012,Burglary,73,5.1
Varanasi,2013,Burglary,126,8.8
Varanasi,2014,Burglary,81,5.6
Vasai-Virar,2011,Burglary,311,25.5
Vasai-Virar,2012,Burglary,461,37.8
Vasai-Virar,2013,Burglary,392,32.1
Vasai-Virar,2014,Burglary,468,38.3
Vijayawada,2010,Burglary,228,22.6
Vijayawada,2011,Burglary,232,15.6
Vijayawada,2012,Burglary,221,14.8
Vijayawada,2013,Burglary,323,21.7
Vijayawada,2014,Burglary,345,23.1
Vishakhapatnam,2010,Burglary,335,25.2
Vishakhapatnam,2011,Burglary,283,16.4
Vishakhapatnam,2012,Burglary,366,21.2
Vishakhapatnam,2013,Burglary,355,20.5
Vishakhapatnam,2014,Burglary,392,22.7
Agra,2014,Caste conflict riots,0,0
Ahmedabad,2014,Caste conflict riots,6,0.1
Allahabad,2014,Caste conflict riots,0,0
Amritsar,2014,Caste conflict riots,0,0
Asansol,2014,Caste conflict riots,0,0
Aurangabad,2014,Caste conflict riots,0,0
Bengaluru,2014,Caste conflict riots,9,0.1
Bhopal,2014,Caste conflict riots,0,0
Chandigarh,2014,Caste conflict riots,0,0
Chennai,2014,Caste conflict riots,0,0
Coimbatore,2014,Caste conflict riots,0,0
Delhi,2014,Caste conflict riots,16,0.1
Dhanbad,2014,Caste conflict riots,0,0
Durg-Bhilainagar,2014,Caste conflict riots,0,0
Faridabad,2014,Caste conflict riots,0,0
Ghaziabad,2014,Caste conflict riots,0,0
Gwalior,2014,Caste conflict riots,0,0
Hyderabad,2014,Caste conflict riots,11,0.1
India,2014,Caste conflict riots,1512,0.1
Indore,2014,Caste conflict riots,0,0
Jabalpur,2014,Caste conflict riots,0,0
Jaipur,2014,Caste conflict riots,0,0
Jamshedpur,2014,Caste conflict riots,0,0
Jodhpur,2014,Caste conflict riots,0,0
Kannur,2014,Caste conflict riots,0,0
Kanpur,2014,Caste conflict riots,0,0
Kochi,2014,Caste conflict riots,0,0
Kolkata,2014,Caste conflict riots,0,0
Kollam,2014,Caste conflict riots,0,0
Kota,2014,Caste conflict riots,0,0
Kozhikode,2014,Caste conflict riots,0,0
Lucknow,2014,Caste conflict riots,0,0
Ludhiana,2014,Caste conflict riots,0,0
Madurai,2014,Caste conflict riots,0,0
Malappuram,2014,Caste conflict riots,0,0
Meerut,2014,Caste conflict riots,0,0
Mumbai,2014,Caste conflict riots,2,0
Nagpur,2014,Caste conflict riots,0,0
Nasik,2014,Caste conflict riots,0,0
Patna,2014,Caste conflict riots,0,0
Pune,2014,Caste conflict riots,0,0
Raipur,2014,Caste conflict riots,0,0
Rajkot,2014,Caste conflict riots,0,0
Ranchi,2014,Caste conflict riots,0,0
Srinagar,2014,Caste conflict riots,0,0
Surat,2014,Caste conflict riots,7,0.2
Thiruvananthapuram,2014,Caste conflict riots,0,0
Thrissur,2014,Caste conflict riots,0,0
Tiruchirappalli,2014,Caste conflict riots,0,0
Vadodara,2014,Caste conflict riots,0,0
Varanasi,2014,Caste conflict riots,0,0
Vasai-Virar,2014,Caste conflict riots,0,0
Vijayawada,2014,Caste conflict riots,0,0
Vishakhapatnam,2014,Caste conflict riots,0,0
Agra,2010,Causing death by negligence,216,16.4
Agra,2011,Causing death by negligence,468,26.8
Agra,2012,Causing death by negligence,169,9.7
Agra,2013,Causing death by negligence,193,11.1
Agra,2014,Causing death by negligence,189,10.8
Ahmedabad,2010,Causing death by negligence,203,4.5
Ahmedabad,2011,Causing death by negligence,187,2.9
Ahmedabad,2012,Causing death by negligence,242,3.8
Ahmedabad,2013,Causing death by negligence,268,4.2
Ahmedabad,2014,Causing death by negligence,330,5.2
Allahabad,2010,Causing death by negligence,307,29.2
Allahabad,2011,Causing death by negligence,178,14.6
Allahabad,2012,Causing death by negligence,72,5.9
Allahabad,2013,Causing death by negligence,76,6.2
Allahabad,2014,Causing death by negligence,78,6.4
Amritsar,2010,Causing death by negligence,70,6.9
Amritsar,2011,Causing death by negligence,66,5.6
Amritsar,2012,Causing death by negligence,82,6.9
Amritsar,2013,Causing death by negligence,78,6.6
Amritsar,2014,Causing death by negligence,62,5.2
Asansol,2010,Causing death by negligence,109,10
Asansol,2011,Causing death by negligence,169,13.6
Asansol,2012,Causing death by negligence,195,15.7
Asansol,2013,Causing death by negligence,201,16.2
Asansol,2014,Causing death by negligence,211,17
Aurangabad,2011,Causing death by negligence,168,14.1
Aurangabad,2012,Causing death by negligence,185,15.6
Aurangabad,2013,Causing death by negligence,157,13.2
Aurangabad,2014,Causing death by negligence,183,15.4
Bengaluru,2010,Causing death by negligence,104,1.8
Bengaluru,2011,Causing death by negligence,108,1.3
Bengaluru,2012,Causing death by negligence,170,2
Bengaluru,2013,Causing death by negligence,160,1.9
Bengaluru,2014,Causing death by negligence,885,10.4
Bhopal,2010,Causing death by negligence,219,15.1
Bhopal,2011,Causing death by negligence,164,8.7
Bhopal,2012,Causing death by negligence,174,9.2
Bhopal,2013,Causing death by negligence,188,10
Bhopal,2014,Causing death by negligence,216,11.5
Chandigarh,2011,Causing death by negligence,7,0.7
Chandigarh,2012,Causing death by negligence,3,0.3
Chandigarh,2013,Causing death by negligence,6,0.6
Chandigarh,2014,Causing death by negligence,90,8.8
Chennai,2010,Causing death by negligence,604,9.4
Chennai,2011,Causing death by negligence,1431,16.5
Chennai,2012,Causing death by negligence,1411,16.2
Chennai,2013,Causing death by negligence,1240,14.3
Chennai,2014,Causing death by negligence,1083,12.5
Coimbatore,2010,Causing death by negligence,324,22.4
Coimbatore,2011,Causing death by negligence,283,13.2
Coimbatore,2012,Causing death by negligence,293,13.6
Coimbatore,2013,Causing death by negligence,291,13.5
Coimbatore,2014,Causing death by negligence,297,13.8
Delhi,2010,Causing death by negligence,868,6.8
Delhi,2011,Causing death by negligence,1098,6.7
Delhi,2012,Causing death by negligence,733,4.5
Delhi,2013,Causing death by negligence,1590,9.7
Delhi,2014,Causing death by negligence,1608,9.9
Dhanbad,2010,Causing death by negligence,1,0.1
Dhanbad,2011,Causing death by negligence,2,0.2
Dhanbad,2012,Causing death by negligence,0,0
Dhanbad,2013,Causing death by negligence,0,0
Dhanbad,2014,Causing death by negligence,0,0
Durg-Bhilainagar,2011,Causing death by negligence,225,21.1
Durg-Bhilainagar,2012,Causing death by negligence,202,19
Durg-Bhilainagar,2013,Causing death by negligence,194,18.2
Durg-Bhilainagar,2014,Causing death by negligence,178,16.7
Faridabad,2010,Causing death by negligence,224,21.2
Faridabad,2011,Causing death by negligence,229,16.3
Faridabad,2012,Causing death by negligence,245,17.4
Faridabad,2013,Causing death by negligence,221,15.7
Faridabad,2014,Causing death by negligence,13,0.9
Ghaziabad,2011,Causing death by negligence,241,10.2
Ghaziabad,2012,Causing death by negligence,193,8.2
Ghaziabad,2013,Causing death by negligence,237,10
Ghaziabad,2014,Causing death by negligence,229,9.7
Gwalior,2011,Causing death by negligence,135,12.3
Gwalior,2012,Causing death by negligence,132,12
Gwalior,2013,Causing death by negligence,123,11.2
Gwalior,2014,Causing death by negligence,126,11.4
Hyderabad,2010,Causing death by negligence,542,9.8
Hyderabad,2011,Causing death by negligence,505,6.5
Hyderabad,2012,Causing death by negligence,503,6.5
Hyderabad,2013,Causing death by negligence,527,6.8
Hyderabad,2014,Causing death by negligence,441,5.7
India,2010,Causing death by negligence,106343,9
India,2011,Causing death by negligence,108890,9
India,2012,Causing death by negligence,107591,8.9
India,2013,Causing death by negligence,111517,9.1
India,2014,Causing death by negligence,128771,10.4
Indore,2010,Causing death by negligence,220,13.4
Indore,2011,Causing death by negligence,244,11.3
Indore,2012,Causing death by negligence,253,11.7
Indore,2013,Causing death by negligence,282,13
Indore,2014,Causing death by negligence,318,14.7
Jabalpur,2010,Causing death by negligence,97,8.7
Jabalpur,2011,Causing death by negligence,111,8.8
Jabalpur,2012,Causing death by negligence,121,9.5
Jabalpur,2013,Causing death by negligence,134,10.6
Jabalpur,2014,Causing death by negligence,145,11.4
Jaipur,2010,Causing death by negligence,499,21.5
Jaipur,2011,Causing death by negligence,755,24.6
Jaipur,2012,Causing death by negligence,710,23.1
Jaipur,2013,Causing death by negligence,731,23.8
Jaipur,2014,Causing death by negligence,802,26.1
Jamshedpur,2010,Causing death by negligence,100,9.1
Jamshedpur,2011,Causing death by negligence,120,9
Jamshedpur,2012,Causing death by negligence,4,0.3
Jamshedpur,2013,Causing death by negligence,5,0.4
Jamshedpur,2014,Causing death by negligence,98,7.3
Jodhpur,2011,Causing death by negligence,241,21.2
Jodhpur,2012,Causing death by negligence,284,25
